0	file:/media/sf_vm-shared/data/nsf/upgrade-of-high-pressure-mineral-physics-laboratory.txt	0.0015060240963855422	0.025602409638554216	0.0015060240963855422	0.01355421686746988	0.28463855421686746	0.01355421686746988	0.0015060240963855422	0.01957831325301205	0.043674698795180725	0.07981927710843373	0.07981927710843373	0.007530120481927711	0.0015060240963855422	0.0015060240963855422	0.01355421686746988	0.0015060240963855422	0.0015060240963855422	0.01355421686746988	0.0015060240963855422	0.3930722891566265
1	file:/media/sf_vm-shared/data/nsf/upgrade-of-nmr-equipment-at-east-carolina-university.txt	0.002173913043478261	0.01956521739130435	0.01956521739130435	0.002173913043478261	0.002173913043478261	0.002173913043478261	0.09782608695652174	0.002173913043478261	0.002173913043478261	0.010869565217391304	0.5152173913043478	0.002173913043478261	0.002173913043478261	0.02826086956521739	0.02826086956521739	0.010869565217391304	0.002173913043478261	0.07173913043478261	0.002173913043478261	0.17608695652173914
2	file:/media/sf_vm-shared/data/nsf/upgrade-of-the-university-of-kentucky-electron-probe-microanalyzer.txt	0.02195945945945946	0.06925675675675676	0.0016891891891891893	0.0016891891891891893	0.06925675675675676	0.0016891891891891893	0.09628378378378379	0.015202702702702704	0.0016891891891891893	0.0625	0.1097972972972973	0.008445945945945946	0.0016891891891891893	0.08952702702702703	0.17060810810810811	0.0016891891891891893	0.0016891891891891893	0.008445945945945946	0.0016891891891891893	0.2652027027027027
3	file:/media/sf_vm-shared/data/nsf/upgrading-of-geophysics-communal-computer-laboratory.txt	0.008992805755395683	0.0017985611510791368	0.11690647482014388	0.0017985611510791368	0.008992805755395683	0.0017985611510791368	0.008992805755395683	0.01618705035971223	0.0017985611510791368	0.1960431654676259	0.0017985611510791368	0.0017985611510791368	0.0017985611510791368	0.05935251798561151	0.044964028776978415	0.08812949640287769	0.0017985611510791368	0.044964028776978415	0.008992805755395683	0.3830935251798561
4	file:/media/sf_vm-shared/data/nsf/upgrading-of-the-pacific-northwest-geodetic-array-panga-infrastructure-and.txt	0.04924242424242424	0.03409090909090909	0.04924242424242424	0.003787878787878788	0.003787878787878788	0.01893939393939394	0.003787878787878788	0.1553030303030303	0.01893939393939394	0.17045454545454544	0.003787878787878788	0.003787878787878788	0.06439393939393939	0.003787878787878788	0.0946969696969697	0.003787878787878788	0.003787878787878788	0.003787878787878788	0.07954545454545454	0.23106060606060605
5	file:/media/sf_vm-shared/data/nsf/upper-tropospherelower-stratosphere-water-vapor-in-the-national-center-for.txt	0.046460176991150445	0.011061946902654867	0.1261061946902655	0.028761061946902654	0.0022123893805309734	0.0022123893805309734	0.028761061946902654	0.028761061946902654	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.0022123893805309734	0.36504424778761063	0.09070796460176991	0.18805309734513273	0.046460176991150445	0.011061946902654867	0.011061946902654867	0.0022123893805309734	0.0022123893805309734
6	file:/media/sf_vm-shared/data/nsf/urban-systemic-program-in-science-mathematics-and-technology-education-usp.txt	0.0015822784810126582	0.8306962025316456	0.06487341772151899	0.0015822784810126582	0.007911392405063292	0.014240506329113924	0.007911392405063292	0.0015822784810126582	0.0015822784810126582	0.0015822784810126582	0.0015822784810126582	0.0015822784810126582	0.0015822784810126582	0.007911392405063292	0.007911392405063292	0.0015822784810126582	0.0015822784810126582	0.007911392405063292	0.0015822784810126582	0.03322784810126582
7	file:/media/sf_vm-shared/data/nsf/us-argentina-brazil-2000-workshop-on-programming-methodology.txt	0.002136752136752137	0.03632478632478633	0.019230769230769232	0.04487179487179487	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.002136752136752137	0.15598290598290598	0.002136752136752137	0.1388888888888889	0.027777777777777776	0.019230769230769232	0.002136752136752137	0.4722222222222222	0.010683760683760684	0.053418803418803416	0.002136752136752137	0.002136752136752137
8	file:/media/sf_vm-shared/data/nsf/us-bangladesh-cooperative-research-basin-wide-stratigraphy-of-cenozoic-sequences.txt	0.007022471910112359	0.012640449438202247	0.0014044943820224719	0.018258426966292134	0.023876404494382022	0.007022471910112359	0.007022471910112359	0.0014044943820224719	0.0014044943820224719	0.007022471910112359	0.0014044943820224719	0.012640449438202247	0.0014044943820224719	0.15308988764044945	0.3497191011235955	0.18679775280898878	0.0014044943820224719	0.07443820224719101	0.007022471910112359	0.125
9	file:/media/sf_vm-shared/data/nsf/us-brazil-cooperative-research-program-adapting-flora-brasiliensis-for.txt	0.07051282051282051	0.03632478632478633	0.002136752136752137	0.17307692307692307	0.002136752136752137	0.002136752136752137	0.010683760683760684	0.002136752136752137	0.019230769230769232	0.002136752136752137	0.002136752136752137	0.053418803418803416	0.019230769230769232	0.0876068376068376	0.002136752136752137	0.1987179487179487	0.06196581196581197	0.04487179487179487	0.20726495726495728	0.002136752136752137
